ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-04-19,FIN,GADM,FIN.4_1,Southern Finland,-0.15115,0.29381999999999997,full_february,DAY_OF_WEEK
2020-04-20,FIN,GADM,FIN.4_1,Southern Finland,-0.16516,0.22403,full_february,DAY_OF_WEEK
2020-04-21,FIN,GADM,FIN.4_1,Southern Finland,-0.11305,0.19422999999999999,full_february,DAY_OF_WEEK
2020-04-22,FIN,GADM,FIN.4_1,Southern Finland,-0.13710999999999998,0.19985,full_february,DAY_OF_WEEK
2020-04-23,FIN,GADM,FIN.4_1,Southern Finland,-0.14927,0.20374,full_february,DAY_OF_WEEK
2020-04-24,FIN,GADM,FIN.4_1,Southern Finland,-0.20257,0.21370999999999998,full_february,DAY_OF_WEEK
2020-04-25,FIN,GADM,FIN.4_1,Southern Finland,-0.17665999999999998,0.25855,full_february,DAY_OF_WEEK
2020-04-26,FIN,GADM,FIN.4_1,Southern Finland,-0.17732,0.30827,full_february,DAY_OF_WEEK
2020-04-27,FIN,GADM,FIN.4_1,Southern Finland,-0.15242999999999998,0.2199,full_february,DAY_OF_WEEK
2020-04-28,FIN,GADM,FIN.4_1,Southern Finland,-0.16868,0.22324000000000002,full_february,DAY_OF_WEEK
2020-04-29,FIN,GADM,FIN.4_1,Southern Finland,-0.16348,0.21704,full_february,DAY_OF_WEEK
2020-04-30,FIN,GADM,FIN.4_1,Southern Finland,-0.09272000000000001,0.19018,full_february,DAY_OF_WEEK
2020-05-01,FIN,GADM,FIN.4_1,Southern Finland,-0.34245,0.28155,full_february,DAY_OF_WEEK
2020-05-02,FIN,GADM,FIN.4_1,Southern Finland,-0.20492,0.27002,full_february,DAY_OF_WEEK
2020-05-03,FIN,GADM,FIN.4_1,Southern Finland,-0.13533,0.28317,full_february,DAY_OF_WEEK
2020-05-04,FIN,GADM,FIN.4_1,Southern Finland,-0.12397999999999999,0.21033000000000002,full_february,DAY_OF_WEEK
2020-05-05,FIN,GADM,FIN.4_1,Southern Finland,-0.08771,0.18711,full_february,DAY_OF_WEEK
2020-05-06,FIN,GADM,FIN.4_1,Southern Finland,-0.09093,0.18737,full_february,DAY_OF_WEEK
2020-05-07,FIN,GADM,FIN.4_1,Southern Finland,-0.09735,0.18850999999999998,full_february,DAY_OF_WEEK
2020-05-08,FIN,GADM,FIN.4_1,Southern Finland,-0.1085,0.17923,full_february,DAY_OF_WEEK
2020-05-09,FIN,GADM,FIN.4_1,Southern Finland,-0.020630000000000003,0.21291999999999997,full_february,DAY_OF_WEEK
2020-05-10,FIN,GADM,FIN.4_1,Southern Finland,0.0017100000000000001,0.23246,full_february,DAY_OF_WEEK
2020-05-11,FIN,GADM,FIN.4_1,Southern Finland,-0.21,0.24936999999999998,full_february,DAY_OF_WEEK
2020-05-12,FIN,GADM,FIN.4_1,Southern Finland,-0.14128,0.20865,full_february,DAY_OF_WEEK
2020-05-13,FIN,GADM,FIN.4_1,Southern Finland,-0.15572,0.20895,full_february,DAY_OF_WEEK
2020-05-14,FIN,GADM,FIN.4_1,Southern Finland,-0.11337,0.18985,full_february,DAY_OF_WEEK
2020-05-15,FIN,GADM,FIN.4_1,Southern Finland,-0.12916,0.18587,full_february,DAY_OF_WEEK
2020-05-16,FIN,GADM,FIN.4_1,Southern Finland,-0.19852999999999998,0.27389,full_february,DAY_OF_WEEK
2020-05-17,FIN,GADM,FIN.4_1,Southern Finland,-0.12217,0.28644000000000003,full_february,DAY_OF_WEEK
2020-05-18,FIN,GADM,FIN.4_1,Southern Finland,-0.07542,0.19155999999999998,full_february,DAY_OF_WEEK
2020-05-19,FIN,GADM,FIN.4_1,Southern Finland,-0.1006,0.19083,full_february,DAY_OF_WEEK
2020-05-20,FIN,GADM,FIN.4_1,Southern Finland,-0.053720000000000004,0.17575,full_february,DAY_OF_WEEK
2020-05-21,FIN,GADM,FIN.4_1,Southern Finland,-0.19011,0.23235,full_february,DAY_OF_WEEK
2020-05-22,FIN,GADM,FIN.4_1,Southern Finland,-0.07771,0.16491,full_february,DAY_OF_WEEK
2020-05-23,FIN,GADM,FIN.4_1,Southern Finland,-0.00957,0.20364000000000002,full_february,DAY_OF_WEEK
2020-05-24,FIN,GADM,FIN.4_1,Southern Finland,-0.048780000000000004,0.25064000000000003,full_february,DAY_OF_WEEK
2020-05-25,FIN,GADM,FIN.4_1,Southern Finland,-0.029930000000000002,0.17553,full_february,DAY_OF_WEEK
2020-05-26,FIN,GADM,FIN.4_1,Southern Finland,0.00843,0.15650999999999998,full_february,DAY_OF_WEEK
2020-05-27,FIN,GADM,FIN.4_1,Southern Finland,-0.0009599999999999999,0.15724000000000002,full_february,DAY_OF_WEEK
2020-05-28,FIN,GADM,FIN.4_1,Southern Finland,-0.05797000000000001,0.16945,full_february,DAY_OF_WEEK
2020-05-29,FIN,GADM,FIN.4_1,Southern Finland,-0.02973,0.15145999999999998,full_february,DAY_OF_WEEK
2020-05-30,FIN,GADM,FIN.4_1,Southern Finland,0.06021,0.18366,full_february,DAY_OF_WEEK
2020-05-31,FIN,GADM,FIN.4_1,Southern Finland,0.07038,0.21752,full_february,DAY_OF_WEEK
2020-06-01,FIN,GADM,FIN.4_1,Southern Finland,0.01753,0.15791,full_february,DAY_OF_WEEK
2020-06-02,FIN,GADM,FIN.4_1,Southern Finland,0.012320000000000001,0.15091,full_february,DAY_OF_WEEK
2020-06-03,FIN,GADM,FIN.4_1,Southern Finland,0.01432,0.1464,full_february,DAY_OF_WEEK
2020-06-04,FIN,GADM,FIN.4_1,Southern Finland,-0.04917,0.16312000000000001,full_february,DAY_OF_WEEK
2020-06-05,FIN,GADM,FIN.4_1,Southern Finland,-0.09409,0.16545,full_february,DAY_OF_WEEK
2020-06-06,FIN,GADM,FIN.4_1,Southern Finland,-0.06772,0.21258000000000002,full_february,DAY_OF_WEEK
2020-06-07,FIN,GADM,FIN.4_1,Southern Finland,0.06286,0.21138,full_february,DAY_OF_WEEK
2020-06-08,FIN,GADM,FIN.4_1,Southern Finland,-0.05087,0.17775,full_february,DAY_OF_WEEK
2020-06-09,FIN,GADM,FIN.4_1,Southern Finland,-0.04435,0.1612,full_february,DAY_OF_WEEK
2020-06-10,FIN,GADM,FIN.4_1,Southern Finland,0.018009999999999998,0.14146,full_february,DAY_OF_WEEK
2020-06-11,FIN,GADM,FIN.4_1,Southern Finland,0.03084,0.14155,full_february,DAY_OF_WEEK
2020-06-12,FIN,GADM,FIN.4_1,Southern Finland,0.02363,0.13232,full_february,DAY_OF_WEEK
2020-06-13,FIN,GADM,FIN.4_1,Southern Finland,0.10947,0.16694,full_february,DAY_OF_WEEK
2020-06-14,FIN,GADM,FIN.4_1,Southern Finland,0.15066,0.19284,full_february,DAY_OF_WEEK
2020-06-15,FIN,GADM,FIN.4_1,Southern Finland,0.06791,0.14300000000000002,full_february,DAY_OF_WEEK
2020-06-16,FIN,GADM,FIN.4_1,Southern Finland,0.02965,0.14753,full_february,DAY_OF_WEEK
2020-06-17,FIN,GADM,FIN.4_1,Southern Finland,0.06167,0.13404000000000002,full_february,DAY_OF_WEEK
2020-06-18,FIN,GADM,FIN.4_1,Southern Finland,0.0846,0.13292,full_february,DAY_OF_WEEK
2020-06-19,FIN,GADM,FIN.4_1,Southern Finland,-0.13527999999999998,0.17072,full_february,DAY_OF_WEEK
2020-06-20,FIN,GADM,FIN.4_1,Southern Finland,-0.07198,0.21066,full_february,DAY_OF_WEEK
2020-06-21,FIN,GADM,FIN.4_1,Southern Finland,0.05087,0.2061,full_february,DAY_OF_WEEK
2020-06-22,FIN,GADM,FIN.4_1,Southern Finland,0.04587,0.15132,full_february,DAY_OF_WEEK
2020-06-23,FIN,GADM,FIN.4_1,Southern Finland,0.02852,0.14879,full_february,DAY_OF_WEEK
2020-06-24,FIN,GADM,FIN.4_1,Southern Finland,0.02766,0.14192000000000002,full_february,DAY_OF_WEEK
2020-06-25,FIN,GADM,FIN.4_1,Southern Finland,0.0209,0.1431,full_february,DAY_OF_WEEK
2020-06-26,FIN,GADM,FIN.4_1,Southern Finland,0.01807,0.13335999999999998,full_february,DAY_OF_WEEK
2020-06-27,FIN,GADM,FIN.4_1,Southern Finland,0.11417000000000001,0.16664,full_february,DAY_OF_WEEK
2020-06-28,FIN,GADM,FIN.4_1,Southern Finland,0.14236,0.19347,full_february,DAY_OF_WEEK
2020-06-29,FIN,GADM,FIN.4_1,Southern Finland,0.0192,0.15587,full_february,DAY_OF_WEEK
2020-06-30,FIN,GADM,FIN.4_1,Southern Finland,-0.10933,0.19296,full_february,DAY_OF_WEEK
2020-07-01,FIN,GADM,FIN.4_1,Southern Finland,-0.0489,0.15932000000000002,full_february,DAY_OF_WEEK
2020-07-02,FIN,GADM,FIN.4_1,Southern Finland,-0.00473,0.1449,full_february,DAY_OF_WEEK
2020-07-03,FIN,GADM,FIN.4_1,Southern Finland,-0.017159999999999998,0.13777,full_february,DAY_OF_WEEK
2020-07-04,FIN,GADM,FIN.4_1,Southern Finland,-0.0086,0.19571,full_february,DAY_OF_WEEK
2020-07-05,FIN,GADM,FIN.4_1,Southern Finland,-0.01078,0.23001999999999997,full_february,DAY_OF_WEEK
